0,1,2,3,4,5,6,7,x,y,label
1584.0,1391.0,1174.0,1013.0,929.0,1158.0,1762.0,1415.0,701016.940366942,9298158.86697042,non_water
1753.0,1536.0,1365.0,1338.0,1386.0,1320.0,1589.0,1219.0,701184.8574440229,9298213.38468206,non_water
1384.0,1320.0,1246.0,1212.0,1238.0,1255.0,1460.0,1238.0,701347.5458587446,9298629.749417339,non_water
1640.0,1507.0,1346.0,1262.0,1278.0,1220.0,1515.0,1252.0,701327.3385825449,9298602.386796089,non_water
1469.0,1344.0,1197.0,1171.0,1216.0,1158.0,1373.0,1098.0,701188.2509688812,9298332.054468144,non_water
2511.0,2426.0,2324.0,2340.0,2408.0,2329.0,2617.0,2198.0,701000.4357755486,9298528.157726884,non_water
1682.0,1525.0,1348.0,1249.0,1237.0,1183.0,1426.0,1160.0,701095.217058702,9298366.07797889,non_water
1613.0,1424.0,1173.0,1027.0,972.0,886.0,1026.0,769.0,701239.7080911865,9298591.226456368,non_water
1693.0,1558.0,1382.0,1281.0,1276.0,1198.0,1428.0,1103.0,701207.9115170642,9298454.289143888,non_water
1747.0,1581.0,1378.0,1248.0,1244.0,1142.0,1349.0,1053.0,701095.6294938307,9298393.209012238,non_water
1533.0,1336.0,1125.0,954.0,874.0,1059.0,1503.0,1163.0,701043.3345991832,9298596.318733204,non_water
1565.0,1395.0,1175.0,1036.0,1014.0,1010.0,1223.0,934.0,701306.2436678766,9298464.808051728,non_water
1644.0,1449.0,1251.0,1098.0,1062.0,1361.0,2060.0,1776.0,701635.8017858531,9298283.540853206,non_water
1617.0,1436.0,1278.0,1115.0,1058.0,1584.0,2430.0,2057.0,701696.2479791985,9298305.13901789,non_water
1727.0,1571.0,1398.0,1321.0,1334.0,1227.0,1387.0,1040.0,701009.6771152637,9298466.407562502,non_water
1813.0,1672.0,1502.0,1413.0,1438.0,1460.0,1880.0,1524.0,701040.196661763,9298457.514474407,non_water
1655.0,1477.0,1261.0,1116.0,1049.0,1145.0,1427.0,1079.0,700951.7968837142,9298416.15719319,non_water
1519.0,1327.0,1118.0,988.0,929.0,1149.0,1734.0,1370.0,701264.4204380175,9298509.114871267,non_water
1610.0,1420.0,1220.0,1140.0,1129.0,1065.0,1246.0,939.0,701082.0778596585,9298614.173897648,non_water
1736.0,1590.0,1410.0,1325.0,1350.0,1256.0,1437.0,1086.0,701022.0019561553,9298464.12451446,non_water
1615.0,1397.0,1167.0,1009.0,945.0,946.0,1140.0,825.0,701076.838726825,9298217.474442402,non_water
1757.0,1596.0,1490.0,1761.0,1957.0,2008.0,2388.0,1946.0,701322.0313969161,9298454.930972936,non_water
1527.0,1363.0,1167.0,1049.0,1036.0,1253.0,1716.0,1393.0,701629.8833480382,9298327.80168393,non_water
1574.0,1397.0,1193.0,1035.0,976.0,1207.0,1814.0,1370.0,701119.1892816478,9298574.402547557,non_water
1577.0,1397.0,1192.0,1168.0,1214.0,1212.0,1419.0,1143.0,701040.0094741591,9298119.385882838,non_water
1653.0,1489.0,1314.0,1245.0,1268.0,1219.0,1436.0,1122.0,701054.8320084291,9298358.816958977,non_water
1697.0,1507.0,1287.0,1127.0,1057.0,1213.0,1672.0,1304.0,700918.1858111764,9298275.360761872,non_water
1656.0,1461.0,1246.0,1155.0,1177.0,1286.0,1691.0,1342.0,700914.6287788514,9298508.341161137,non_water
1589.0,1469.0,1366.0,1397.0,1491.0,1473.0,1794.0,1464.0,701063.9817151459,9298099.914393378,non_water
1803.0,1608.0,1438.0,1482.0,1594.0,1574.0,1950.0,1558.0,701326.3548016718,9298524.934022987,non_water
1706.0,1528.0,1358.0,1278.0,1276.0,1193.0,1412.0,1134.0,701238.1459062754,9298445.448306339,non_water
1681.0,1503.0,1326.0,1370.0,1506.0,1533.0,1868.0,1493.0,701008.2694455686,9298134.963134848,non_water
1600.0,1415.0,1195.0,1045.0,968.0,1103.0,1540.0,1226.0,700984.640186738,9298398.265853193,non_water
1525.0,1359.0,1183.0,1034.0,1001.0,1051.0,1339.0,1005.0,700976.1496805631,9298395.487815123,non_water
1673.0,1490.0,1290.0,1149.0,1127.0,1285.0,1764.0,1381.0,701299.6317729122,9298578.50467514,non_water
1557.0,1367.0,1152.0,1056.0,1014.0,998.0,1202.0,935.0,701055.3839615146,9298378.2122562,non_water
1634.0,1463.0,1324.0,1355.0,1430.0,1412.0,1735.0,1365.0,701057.1633086322,9298109.247416407,non_water
1584.0,1419.0,1221.0,1148.0,1152.0,1127.0,1359.0,1076.0,701208.7648679608,9298416.59728061,non_water
1569.0,1465.0,1346.0,1255.0,1306.0,1218.0,1446.0,1123.0,701211.5121647563,9298617.470367298,non_water
1709.0,1516.0,1297.0,1151.0,1088.0,1385.0,2025.0,1602.0,701085.9787002475,9298221.721908681,non_water
1611.0,1453.0,1304.0,1242.0,1254.0,1238.0,1527.0,1248.0,701228.2701184393,9298285.85916453,non_water
1709.0,1553.0,1381.0,1302.0,1324.0,1269.0,1556.0,1285.0,701109.8246089473,9298345.680874148,non_water
1604.0,1401.0,1158.0,987.0,920.0,1088.0,1757.0,1363.0,701274.7159752831,9298359.642044947,non_water
1656.0,1454.0,1231.0,1169.0,1176.0,1224.0,1551.0,1174.0,701248.6452524589,9298380.169771504,non_water
1624.0,1487.0,1311.0,1234.0,1226.0,1156.0,1354.0,1063.0,701082.1094506925,9298512.940708416,non_water
1783.0,1671.0,1528.0,1456.0,1511.0,1398.0,1706.0,1352.0,701098.9578340758,9298573.043959636,non_water
