0,1,2,3,4,5,6,7,x,y,label
734.0,658.0,829.0,1050.0,1219.0,1649.0,2144.0,2348.0,106.88444946545175,-6.335629610090724,non_water
1145.0,1443.0,1504.0,1504.0,1578.0,2019.0,2327.0,2800.0,106.88357885860137,-6.341148294546897,non_water
381.0,381.0,504.0,518.0,493.0,1515.0,2589.0,2903.0,106.88599235130656,-6.340489082174066,non_water
442.0,424.0,415.0,527.0,529.0,651.0,709.0,745.0,106.88446212711773,-6.3355054841619305,non_water
469.0,343.0,416.0,447.0,316.0,1138.0,2470.0,2609.0,106.88643543222932,-6.336672062795458,non_water
711.0,796.0,962.0,1039.0,1152.0,2029.0,2933.0,3196.0,106.88674400165888,-6.337592360997026,non_water
397.0,329.0,407.0,392.0,368.0,1054.0,1889.0,1764.0,106.88412938775403,-6.337509029203032,non_water
702.0,864.0,893.0,836.0,954.0,918.0,1243.0,1402.0,106.88612778160429,-6.340933158658972,non_water
412.0,391.0,447.0,504.0,464.0,1347.0,2191.0,2901.0,106.88412878777767,-6.337583370710063,non_water
478.0,440.0,541.0,726.0,825.0,999.0,1299.0,1324.0,106.8846030420486,-6.3355904517366,non_water
927.0,966.0,1223.0,1398.0,1490.0,1700.0,1976.0,2150.0,106.88429403445265,-6.3355700940659005,non_water
414.0,322.0,462.0,469.0,387.0,1396.0,2648.0,2785.0,106.8842933978612,-6.337937873763024,non_water
863.0,710.0,801.0,1003.0,1045.0,1371.0,1353.0,1519.0,106.8855517405962,-6.3410222881173315,non_water
1471.0,1312.0,1590.0,1708.0,1897.0,2218.0,2468.0,2194.0,106.88573341216907,-6.340990399820821,non_water
416.0,517.0,543.0,431.0,535.0,1003.0,1868.0,1941.0,106.88627444645957,-6.340981838935672,non_water
560.0,533.0,606.0,993.0,1072.0,1490.0,1640.0,1711.0,106.88393872726515,-6.336030633848609,non_water
458.0,570.0,641.0,567.0,641.0,1534.0,2800.0,2581.0,106.88514087820718,-6.341276654988385,non_water
458.0,474.0,448.0,513.0,498.0,609.0,632.0,653.0,106.88460786756947,-6.337024312004947,non_water
773.0,768.0,802.0,1025.0,980.0,1252.0,1499.0,1784.0,106.88650975232817,-6.341217303780486,non_water
735.0,773.0,964.0,1036.0,1230.0,1396.0,2008.0,2064.0,106.88622510351664,-6.33714713190739,non_water
471.0,448.0,449.0,504.0,489.0,918.0,1450.0,1821.0,106.88392242731692,-6.338140797888423,non_water
